date,BL15,trend,season,resid
2018/8/10,112320,100628.701,11371.72112,319.5778366
2018/8/11,108495,100733.2028,8592.847875,-831.0506404
2018/8/12,86655,100900.0906,-12376.85059,-1868.240013
2018/8/13,95143,101121.5236,-5918.059615,-60.46394141
2018/8/14,99119,101324.4238,-2026.409698,-179.0141019
2018/8/15,101778,101409.2099,-622.0334739,990.8235753
2018/8/16,104230,101378.9795,1329.368281,1521.652263
2018/8/17,116394,101262.1085,10927.54725,4204.344258
2018/8/18,110610,101026.5415,8702.711792,880.7467093
2018/8/19,89390,100656.1227,-12681.39104,1415.268369
2018/8/20,93886,100143.8014,-5605.113883,-652.6875034
2018/8/21,96486,99542.33256,-2264.782714,-791.5498483
2018/8/22,99053,99036.4396,-218.7854059,235.345805
2018/8/23,98898,98722.1775,1171.163937,-995.3414381
2018/8/24,107733,98493.20046,10844.08626,-1604.286717
2018/8/25,96211,98219.67063,9092.518487,-11101.18911
2018/8/26,84998,97894.00188,-12800.33787,-95.6640164
2018/8/27,94225,97542.1247,-5417.6829,2100.558198
2018/8/28,97020,97203.06536,-2734.374516,2551.30916
2018/8/29,97237,96827.77258,-481.6690796,890.8964977
2018/8/30,96498,96286.8492,1093.215961,-882.0651586
2018/8/31,106464,95608.71452,11127.82343,-272.5379521
2018/9/1,103604,94983.26895,9712.692852,-1091.961806
2018/9/2,81362,94515.65262,-13458.76513,305.1125102
2018/9/3,87655,94246.33182,-5217.705458,-1373.626364
2018/9/4,89723,94118.01417,-2939.151005,-1455.863165
2018/9/5,91618,94069.14126,-886.2786769,-1564.862584
2018/9/6,96743,94057.79797,941.0433205,1744.15871
2018/9/7,107194,94081.82676,12012.20233,1099.970913
2018/9/8,108224,94132.08677,10125.44766,3966.465567
2018/9/9,79386,94193.6034,-13398.01921,-1409.58419
2018/9/10,89410,94196.32688,-5551.895897,765.5690159
2018/9/11,90712,94101.27926,-3525.384177,136.1049201
2018/9/12,92611,93969.24948,-1202.685893,-155.5635853
2018/9/13,94037,93890.02156,908.6742408,-761.6957998
2018/9/14,106322,93846.10341,12523.25123,-47.35464262
2018/9/15,104536,93797.80127,10430.42166,307.7770722
2018/9/16,85938,93734.42756,-12730.29076,4933.863201
2018/9/17,87472,93681.59171,-6223.588135,13.99642477
2018/9/18,90148,93620.00222,-3757.470011,285.4677859
2018/9/19,92549,93506.397,-1160.298864,202.9018692
2018/9/20,93944,93280.68566,513.4737622,149.8405759
2018/9/21,105622,93009.47121,12454.19611,158.3326866
2018/9/22,94736,92793.63972,10610.33961,-8667.979325
2018/9/23,80661,92630.90654,-12006.96317,37.05662837
2018/9/24,71268,92483.84647,-6803.443634,-14412.40284
2018/9/25,86353,92376.26429,-3437.999552,-2585.26474
2018/9/26,91407,92328.75633,-889.8986234,-31.85770174
2018/9/27,92306,92432.00128,6.643015536,-132.6443
2018/9/28,104897,92733.50605,12261.06933,-97.57538718
2018/9/29,102462,93148.94121,10850.01964,-1536.960852
2018/9/30,84800,93613.70445,-11493.84945,2680.145001
2018/10/1,85712,94061.7653,-7219.192555,-1130.57274
2018/10/2,92627,94446.49623,-3493.382184,1673.885953
2018/10/3,93708,94802.39583,-641.9835411,-452.4122874
2018/10/4,95643,95116.81137,-582.0833153,1108.271945
2018/10/5,107229,95338.42098,12215.77997,-325.200947
2018/10/6,108122,95410.20581,11394.51982,1317.274368
2018/10/7,82450,95376.15931,-11363.74278,-1562.416526
2018/10/8,88971,95267.59074,-7330.020773,1033.430035
2018/10/9,98227,95120.01145,-3544.050916,6651.03947
2018/10/10,95810,94933.24364,-769.5834402,1646.339799
2018/10/11,91928,94724.14204,-911.7621336,-1884.379902
2018/10/12,107157,94477.61953,12106.25461,573.1258646
2018/10/13,106338,94197.3208,12062.66504,78.01415423
2018/10/14,82542,93890.80278,-11242.0606,-106.7421877
2018/10/15,86285,93652.86863,-7100.503463,-267.3651656
2018/10/16,89442,93489.20964,-3861.114256,-186.0953827
2018/10/17,91884,93371.29366,-848.8382044,-638.4554552
2018/10/18,92102,93250.93196,-993.7197991,-155.2121658
2018/10/19,104832,93141.09698,12168.37112,-477.4681012
2018/10/20,106417,93069.82979,11481.18344,1865.986779
2018/10/21,82315,93053.40705,-10186.60846,-551.7985875
2018/10/22,85906,93085.30495,-7625.688232,446.3832865
2018/10/23,87703,93157.53823,-4611.267805,-843.2704291
2018/10/24,90987,93313.90616,-1266.136875,-1060.769289
2018/10/25,92463,93574.99534,-897.3511943,-214.6441413
2018/10/26,105144,93934.29981,11721.14276,-511.4425665
2018/10/27,103619,94383.23138,9464.144455,-228.3758397
2018/10/28,82758,94914.22106,-4022.056137,-8134.164921
2018/10/29,86784,95524.63497,-9435.281105,694.6461321
2018/10/30,90613,96185.64389,-4627.690253,-944.953641
2018/10/31,95276,96893.01743,-1544.26476,-72.75266509
2018/11/1,96456,97656.46905,-916.3030801,-284.1659665
2018/11/2,109691,98489.76368,11435.36074,-234.1244227
2018/11/3,105639,99400.92394,6419.650095,-181.5740315
2018/11/4,83478,100394.7157,1125.492989,-18042.20869
2018/11/5,89615,102115.6794,-11982.70597,-517.9734796
2018/11/6,91483,104757.5669,-4208.270433,-9066.296477
2018/11/7,95417,106941.8713,-3277.159594,-8247.711736
2018/11/8,133819,108899.1054,-1279.946864,26199.8415
2018/11/9,155591,110904.1654,12056.15485,32630.67974
2018/11/10,151721,113105.2134,2983.562643,35632.22396
2018/11/11,122082,115454.0525,6254.684013,373.2634626
2018/11/12,126489,117253.3602,-10403.30548,19638.94527
2018/11/13,114541,117310.155,-4529.966188,1760.811235
2018/11/14,123103,114761.9338,-4510.497364,12851.56353
2018/11/15,118914,110761.5176,-1619.367306,9771.849669
2018/11/16,138493,108613.5479,12188.04858,17691.40355
2018/11/17,141802,106894.8649,7617.481167,27289.65397
2018/11/18,116148,104206.1684,425.9610367,11515.87052
2018/11/19,119038,97160.669,-9564.41202,31441.74302
2018/11/20,92818,96866.89652,-4309.057674,260.1611518
2018/11/21,90866,96951.5561,-5991.800103,-93.75599889
2018/11/22,95283,96699.22769,-1345.315097,-70.91259504
2018/11/23,110228,96396.28071,13316.83069,514.8885969
2018/11/24,90756,96079.59832,9608.907282,-14932.5056
2018/11/25,81385,95714.77703,-3734.097032,-10595.68
2018/11/26,88255,95310.7337,-7391.208391,335.4746915
2018/11/27,89467,94880.80255,-4978.450836,-435.3517109
2018/11/28,91457,94404.59879,-3916.652787,969.0539995
2018/11/29,93978,93902.34125,-450.4829369,526.1416903
2018/11/30,105523,93489.37119,13484.95253,-1451.323714
2018/12/1,103011,93208.584,10407.70489,-605.2888891
2018/12/2,82138,93028.28774,-10193.82445,-696.4632893
2018/12/3,84476,92961.5957,-6967.496147,-1518.099551
2018/12/4,87319,93122.76158,-5189.31588,-614.4456978
2018/12/5,90672,93532.6357,-2854.602206,-6.033495723
2018/12/6,92967,94075.06772,-382.2638058,-725.8039125
2018/12/7,107530,94667.94615,13143.84492,-281.7910724
2018/12/8,112991,95307.96462,10891.24114,6791.794242
2018/12/9,90261,95984.40489,-6459.997534,736.5926462
2018/12/10,89433,96673.18278,-7838.545686,598.3629043
2018/12/11,90558,97349.91062,-6160.130058,-631.7805643
2018/12/12,94663,97953.44484,-3136.177088,-154.2677556
2018/12/13,97675,98484.22882,-1116.018806,306.7899873
2018/12/14,111915,98974.37083,12644.95692,295.6722451
2018/12/15,116558,99440.47115,11118.44615,5999.082698
2018/12/16,91439,99908.83203,-3712.406573,-4757.425456
2018/12/17,91627,100410.2552,-8678.264637,-104.9905395
2018/12/18,94549,100929.4038,-6804.517752,424.1139804
2018/12/19,97493,101459.8149,-3624.207321,-342.6075342
2018/12/20,99597,102071.6819,-1538.591861,-936.090003
2018/12/21,110432,102775.831,12065.60316,-4409.434191
2018/12/22,115427,103443.6671,11537.0962,446.2367171
2018/12/23,103153,103983.7202,-1307.849567,477.1293903
2018/12/24,106795,104435.2754,-9320.423184,11680.14782
2018/12/25,107798,104879.2857,-6762.717826,9681.432081
2018/12/26,103090,105221.9415,-3889.735265,1757.793718
2018/12/27,105130,105264.2573,-1191.657272,1057.399994
2018/12/28,117780,104635.1162,11963.78007,1181.103748
2018/12/29,115790,103533.2355,12088.07478,168.6897683
2018/12/30,108451,102158.627,-4456.609399,10748.98239
2018/12/31,136058,100694.1065,-8945.337123,44309.23061
2019/1/1,83559,99295.91886,-6215.721119,-9521.19774
2019/1/2,93960,98227.471,-3604.599586,-662.8714128
2019/1/3,96237,97285.03584,-466.3591399,-581.6766998
2019/1/4,105628,96500.33903,12433.19307,-3305.532104
2019/1/5,101369,96254.94283,12846.10808,-7732.050915
2019/1/6,80097,96259.20902,-7040.093626,-9122.115395
2019/1/7,86762,96312.76699,-8879.903458,-670.8635329
2019/1/8,90195,96384.71763,-5853.83034,-335.8872929
2019/1/9,92533,96641.96777,-2896.691326,-1212.276442
2019/1/10,98493,97143.63783,-339.7704137,1689.132586
2019/1/11,110577,97682.80097,12706.15774,188.0412952
2019/1/12,111019,98198.80525,13343.44877,-523.2540212
2019/1/13,87484,98748.9387,-10627.15072,-637.7879807
2019/1/14,92876,99379.8885,-7374.777287,870.8887901
2019/1/15,94560,100076.3408,-5453.585629,-62.75513907
2019/1/16,97672,100764.3944,-1626.802109,-1465.592326
2019/1/17,99030,101429.4212,-716.5542385,-1682.86696
2019/1/18,116217,102078.8934,12190.58942,1947.517138
2019/1/19,117181,102724.3464,13036.34287,1420.310754
2019/1/20,93038,103366.6344,-11304.03075,975.3963927
2019/1/21,96616,103998.5212,-6143.028982,-1239.492199
2019/1/22,99075,104568.7615,-5322.77947,-170.9820295
2019/1/23,106014,105053.5815,749.2255391,211.192973
2019/1/24,104508,105513.5259,-1396.146249,390.6203687
2019/1/25,116143,106034.9025,10749.65861,-641.5610681
2019/1/26,118147,106610.0798,12113.58232,-576.662084
2019/1/27,95087,107185.5056,-12538.13257,439.6269326
2019/1/28,102053,106458.2881,-5872.861358,1467.573221
2019/1/29,107343,103282.3916,-4832.731459,8893.339905
2019/1/30,112122,100850.9944,77.96127719,11193.04433
2019/1/31,114824,98779.35411,100.0232261,15944.62267
2019/2/1,120646,96625.04079,11441.15848,12579.80072
2019/2/2,97537,94236.59327,14026.57302,-10726.16629
2019/2/3,77382,92278.00305,-14223.24446,-672.7585866
2019/2/4,40374,92230.13606,-5786.69619,-46069.43987
2019/2/5,64833,92841.45886,-4694.483009,-23313.97586
2019/2/6,67325,93446.393,11.18029968,-26132.5733
2019/2/7,82780,94053.66974,-1640.915501,-9632.754238
2019/2/8,87067,94669.02704,11105.32837,-18707.3554
2019/2/9,94193,95389.84875,15317.82109,-16514.66983
2019/2/10,81976,96731.07279,-14003.48562,-751.5871742
2019/2/11,90603,96502.33773,-5722.221045,-177.1166888
2019/2/12,93460,96778.21433,-3780.431491,462.2171612
2019/2/13,97527,97027.35337,248.2294708,251.4171619
2019/2/14,103712,97188.39435,-6976.37959,13499.98524
2019/2/15,110593,97220.85107,13116.11824,256.0306864
2019/2/16,115333,97190.49529,17900.27856,242.2261576
2019/2/17,92809,97137.13659,-12908.56785,8580.431256
2019/2/18,92393,97059.66584,-6518.933657,1852.267812
2019/2/19,91833,96966.79821,-4620.227635,-513.5705707
2019/2/20,94422,96857.96289,-1135.088123,-1300.87477
2019/2/21,95047,96742.65382,-1388.746651,-306.9071704
2019/2/22,104107,96649.64339,7525.009349,-67.65273752
2019/2/23,114197,96641.91083,17376.51873,178.5704378
2019/2/24,85742,96747.02459,-11278.79956,273.7749672
2019/2/25,88839,96937.05621,-7386.713717,-711.3424908
2019/2/26,91801,96949.77154,-5077.219754,-71.55178735
2019/2/27,100985,96441.56769,-1650.715346,6194.14766
2019/2/28,99394,96068.50373,-462.8539725,3788.350245
2019/3/1,98965,95951.77596,10069.13258,-7055.908542
2019/3/2,98391,95910.35338,15994.94176,-13514.29514
2019/3/3,76086,95782.94597,-10295.47164,-9401.474336
2019/3/4,85937,95381.48875,-8289.288397,-1155.200356
2019/3/5,89332,95340.94006,-5189.816777,-819.1232815
2019/3/6,94256,95726.18299,-2027.122889,556.9399035
2019/3/7,96935,96164.94809,-217.3081554,987.3600605
2019/3/8,112446,96512.22803,10821.40153,5112.370443
2019/3/9,111704,96746.00067,14636.02785,321.9714823
2019/3/10,87876,96895.12126,-10056.29005,1037.168792
2019/3/11,88643,96951.33185,-8629.928206,321.5963535
2019/3/12,92629,96894.41096,-4832.399206,566.9882427
2019/3/13,94357,96757.44824,-1954.538469,-445.9097671
2019/3/14,95623,96569.41391,-435.178814,-511.2350935
2019/3/15,108905,96344.06052,12802.87041,-241.9309227
2019/3/16,109247,96107.06037,12923.27514,216.6644937
2019/3/17,86042,95918.34677,-10420.3206,543.9738286
2019/3/18,87794,95780.81119,-8329.0318,342.2206105
2019/3/19,90872,95655.2853,-4038.078868,-745.2064347
2019/3/20,93626,95512.21877,-1473.156191,-413.0625745
2019/3/21,93977,95398.75013,-692.8378278,-728.9122998
2019/3/22,109862,95386.62728,13068.47919,1406.893528
2019/3/23,106531,95487.29062,11432.9025,-389.1931162
2019/3/24,83242,95597.69109,-11231.7588,-1123.932294
2019/3/25,86833,95633.91092,-7464.646639,-1336.264277
2019/3/26,94904,95605.90005,-3547.494191,2845.594146
2019/3/27,95483,95563.07143,-1390.454002,1310.382575
2019/3/28,96511,95517.17256,-722.4943401,1716.321778
2019/3/29,107866,95443.93462,13006.64721,-584.581826
2019/3/30,105411,95197.78679,11278.53452,-1065.321313
2019/3/31,83262,94731.48621,-11747.54859,278.062382
2019/4/1,88878,94159.23891,-7035.164185,1753.92527
2019/4/2,90349,93649.61656,-3486.5921,185.9755374
2019/4/3,101603,93338.56661,-1460.593176,9725.02657
2019/4/4,90961,93078.65253,-515.482627,-1602.169907
2019/4/5,79889,92765.63913,12918.85382,-25795.49295
2019/4/6,92910,92408.74844,11382.86159,-10881.61003
2019/4/7,75662,92051.89391,-11542.84224,-4847.051674
2019/4/8,85240,91840.01622,-6874.859924,274.8437021
2019/4/9,87684,91901.1936,-3876.024465,-341.1691338
2019/4/10,89301,92109.15023,-1634.003476,-1174.146752
2019/4/11,92477,92379.34785,-521.5376621,619.1898167
2019/4/12,105145,92683.99396,12844.34242,-383.3363833
2019/4/13,105983,93031.90309,11603.77965,1347.317261
2019/4/14,81171,93431.62499,-11030.692,-1229.932991
2019/4/15,86695,93829.02398,-7309.539038,175.5150532
2019/4/16,89123,94195.72846,-4174.485627,-898.2428361
2019/4/17,93482,94493.14839,-1859.869465,848.7210793
2019/4/18,84288,94758.10238,-120.8551179,-10349.24726
2019/4/19,109174,94985.03499,12771.64113,1417.323881
2019/4/20,106026,95177.41065,11691.50665,-842.9172948
2019/4/21,86814,95305.21685,-10714.27859,2223.061747
2019/4/22,86274,95372.49666,-7713.559728,-1384.936931
2019/4/23,91859,95407.12003,-4638.240584,1090.12055
2019/4/24,93248,95511.35935,-1478.134881,-785.2244681
2019/4/25,95242,95713.13424,356.8498015,-827.9840402
2019/4/26,107182,96090.53185,12670.10487,-1578.636716
2019/4/27,107784,96677.01876,11342.95607,-235.9748318
2019/4/28,86469,97359.20574,-10027.8944,-862.311333
2019/4/29,90355,97994.46746,-7833.601518,194.1340606
2019/4/30,105100,98605.66354,-5052.638081,11546.97454
2019/5/1,99491,99193.67645,-1625.726863,1923.050411
2019/5/2,101758,99655.62157,456.184257,1646.194174
2019/5/3,113262,99943.89188,12409.71326,908.3948621
2019/5/4,111552,100026.6194,11804.95674,-279.5761241
2019/5/5,90621,99808.97983,-9539.383876,351.404041
2019/5/6,94188,99339.22451,-8087.727104,2936.502598
2019/5/7,92808,98765.55884,-5387.292952,-570.2658848
2019/5/8,96093,98145.77002,-1954.536538,-98.23347907
2019/5/9,98389,97507.19725,97.31005913,784.4926906
2019/5/10,114251,96842.48032,12321.00923,5087.510453
2019/5/11,108478,96141.05459,12792.61718,-455.6717697
2019/5/12,86458,95468.56102,-8883.171127,-127.3898941
2019/5/13,86138,94883.72187,-8447.861463,-297.8604097
2019/5/14,88649,94392.81613,-5646.554633,-97.26149558
2019/5/15,91315,94048.96171,-2301.304322,-432.6573834
2019/5/16,91698,93813.09108,-266.3817256,-1848.709355
2019/5/17,105581,93589.38419,12464.20854,-472.5927306
2019/5/18,108897,93398.47894,13351.08217,2147.43889
2019/5/19,88426,93278.07611,-9066.171885,4214.095776
2019/5/20,83358,93243.5137,-8865.669657,-1019.844043
2019/5/21,88420,93269.27558,-5245.504042,396.2284612
2019/5/22,89904,93278.39446,-2115.084506,-1259.30995
2019/5/23,92619,93228.96003,-660.6074375,50.64740324
2019/5/24,105454,93188.31906,12613.64302,-347.962075
2019/5/25,107256,93205.93379,13307.23406,742.8321509
2019/5/26,85176,93263.73087,-9947.674642,1859.943775
2019/5/27,83907,93308.50283,-8544.725687,-856.7771461
2019/5/28,87532,93306.60615,-4701.844889,-1072.761258
2019/5/29,92188,93261.35902,-1398.507764,325.1487482
2019/5/30,92857,93213.50985,-527.9676077,171.4577587
2019/5/31,106742,93192.39221,12520.6207,1028.987089
2019/6/1,104854,93220.63554,12366.84135,-733.4768972
2019/6/2,80930,93265.53153,-11186.20887,-1149.322665
2019/6/3,86030,93260.21198,-7715.758639,485.5466589
2019/6/4,89619,93224.31399,-4091.803274,486.4892874
2019/6/5,92821,93300.48101,-464.2748752,-15.2061394
2019/6/6,106571,93477.26584,-319.0118282,13412.74599
2019/6/7,82253,93720.176,12324.36353,-23791.53953
2019/6/8,96721,93929.31195,11037.61153,-8245.923478
2019/6/9,79683,94053.49848,-12252.88282,-2117.615666
2019/6/10,88101,94165.19035,-6779.08415,714.8937975
2019/6/11,91098,94374.01857,-3360.601771,84.58319584
2019/6/12,96289,94630.33345,-19.99739308,1678.663945
2019/6/13,94582,94820.2043,-121.5507737,-116.6535261
2019/6/14,106131,94920.5511,12057.50148,-847.0525771
2019/6/15,105609,94940.39306,9835.451298,833.1556411
2019/6/16,83115,94898.19035,-12557.17659,773.9862403
2019/6/17,88232,94817.09092,-6056.846683,-528.2442403
2019/6/18,92358,94725.99986,-2958.267595,590.2677394
2019/6/19,93980,94654.99055,37.50379483,-712.4943418
2019/6/20,94631,94594.5094,113.4674541,-76.97685075
2019/6/21,106863,94564.60636,11927.53624,370.8573984
2019/6/22,102044,94597.42031,8800.973764,-1354.394073
2019/6/23,82281,94689.11937,-12277.83936,-130.2800141
2019/6/24,89357,94839.24101,-5570.434625,88.19361817
2019/6/25,91896,95032.91684,-2758.739318,-378.1775213
2019/6/26,95215,95227.91917,-240.6478349,227.7286656
2019/6/27,95932,95402.31643,289.2991618,240.3844123
2019/6/28,112970,95548.19527,12168.0599,5253.744824
2019/6/29,104030,95669.08084,7884.928044,475.991115
2019/6/30,83885,95773.17218,-12199.13427,310.9620917
2019/7/1,90836,95838.37336,-5175.822989,173.449628
2019/7/2,92970,95860.80161,-2524.479908,-366.3216974
2019/7/3,94881,95894.75829,-288.9852325,-724.7730594
2019/7/4,96674,95994.60978,112.9285669,566.4616542
2019/7/5,108478,96163.16198,12225.80632,89.03169702
2019/7/6,102049,96375.97373,7849.854855,-2176.828589
2019/7/7,83803,96618.59138,-12286.97893,-528.6124499
2019/7/8,92483,96886.32028,-5247.650221,844.3299377
2019/7/9,95155,97173.62735,-2235.41731,216.7899556
2019/7/10,97746,97461.16933,-123.1541221,407.9847954
2019/7/11,97309,97724.04672,-226.3541331,-188.6925844
2019/7/12,110143,97892.35731,12081.20427,169.4384176
2019/7/13,106668,97927.13043,8297.670055,443.1995187
2019/7/14,86409,97865.36065,-12507.24693,1050.886276
2019/7/15,92262,97757.75083,-5632.817947,137.0671199
2019/7/16,96228,97599.59341,-1994.140105,622.5466995
2019/7/17,97313,97382.00925,153.9699384,-222.979192
2019/7/18,96053,97149.97638,-475.6647968,-621.3115798
2019/7/19,108474,96984.32519,11860.25597,-370.5811517
2019/7/20,105905,96942.74755,8707.661489,254.5909606
2019/7/21,83448,97078.88452,-12574.56746,-1056.317061
2019/7/22,89440,97377.68575,-5635.455356,-2302.230394
2019/7/23,95351,97753.3926,-1649.004112,-753.3884921
2019/7/24,98896,98101.14806,374.0820535,420.7698848
2019/7/25,101287,98405.91865,-978.3857809,3859.467131
2019/7/26,110866,98708.45872,11638.8053,518.7359843
2019/7/27,110292,99005.77701,8395.187172,2891.03582
2019/7/28,86892,99200.82444,-12765.49252,456.6680772
2019/7/29,93948,99225.08138,-5087.330703,-189.750673
2019/7/30,97561,99093.94162,-1089.105168,-443.8364543
2019/7/31,99233,98914.52834,374.7514443,-56.27978363
2019/8/1,97787,98777.64668,-1855.616902,864.9702182
2019/8/2,109808,98681.55711,12033.31803,-906.8751478
2019/8/3,105115,98597.99726,8030.003591,-1513.000848
2019/8/4,85962,98501.27955,-13138.56369,599.2841421
2019/8/5,94812,98443.12627,-4225.867221,594.7409506
2019/8/6,98506,98497.27786,-384.6142521,393.3363927
2019/8/7,106046,98681.97657,16.58158412,7347.441849
2019/8/8,93237,98943.81177,-2607.066724,-3099.745041
2019/8/9,52814,99165.29693,12527.1967,-58878.49363
2019/8/10,106339,99289.6808,7680.499474,-631.1802692
2019/8/11,85462,99423.67041,-13569.64358,-392.0268328
2019/8/12,97665,99671.50508,-4080.01703,2073.511953
2019/8/13,100879,99952.63212,7.893655983,918.4742255
2019/8/14,100206,100143.8845,-300.8423958,362.9578649
2019/8/15,96028,100231.0424,-2131.403576,-2071.638808
2019/8/16,113983,100223.771,13050.63786,708.5910988
2019/8/17,108878,100143.9696,7795.201577,938.8288146
2019/8/18,85648,100035.8867,-14109.88528,-278.0014378
2019/8/19,95139,99941.1157,-4716.276355,-85.83934612
2019/8/20,99972,99830.78923,-396.5000139,537.7107822
2019/8/21,97762,99678.87213,-113.8829055,-1802.989226
2019/8/22,101664,99496.48874,-1245.868991,3413.380253
2019/8/23,112620,99317.6318,13371.65372,-69.28551728
2019/8/24,95470,99138.2715,8114.158082,-11782.42958
2019/8/25,84946,98925.89542,-14193.23969,213.3442746
2019/8/26,92639,98604.47516,-5933.048907,-32.42625465
2019/8/27,97232,98101.83498,-1508.808068,638.9730877
2019/8/28,98970,97437.84729,237.2959878,1294.856724
2019/8/29,97702,96712.69239,557.5493826,431.7582286
2019/8/30,103638,95962.1928,13160.0533,-5484.246097
2019/8/31,103012,95315.61211,8342.855651,-646.4677636
2019/9/1,79787,94803.09768,-13715.09157,-1301.006112
2019/9/2,86680,94380.59249,-6987.215032,-713.37746
2019/9/3,89915,94084.60368,-2629.425943,-1540.177741
2019/9/4,89324,94000.01121,297.8748801,-4973.88609
2019/9/5,95249,94099.93457,850.1954314,298.8700022
2019/9/6,107311,94268.44993,13399.63136,-357.0812858
2019/9/7,103533,94492.09885,8958.922085,81.97906473
2019/9/8,82469,94747.40688,-12168.43438,-109.9725032
2019/9/9,87709,94983.00343,-7735.540507,461.5370813
2019/9/10,91837,95032.77752,-3555.332929,359.5554063
2019/9/11,95147,94508.16027,119.8492357,518.9904918
2019/9/12,101619,93936.53292,449.4830136,7232.984064
2019/9/13,76098,93530.66205,13394.48121,-30827.14326
2019/9/14,86290,93186.22725,8506.457188,-15402.68444
2019/9/15,73042,92789.69881,-10191.9929,-9555.70591
2019/9/16,83635,92249.21691,-8055.695693,-558.5212183
2019/9/17,87590,91773.1912,-3744.392701,-438.7984971
2019/9/18,90676,92013.1399,-474.4215349,-862.7183642
2019/9/19,92429,92268.67161,92.12163347,68.20675331
2019/9/20,108457,92416.69705,12838.87146,3201.431489
2019/9/21,107385,92529.0315,8376.028218,6479.94028
2019/9/22,85376,92655.33905,-8780.965267,1501.626215
2019/9/23,84661,92802.57946,-7753.322194,-388.2572621
2019/9/24,88792,92900.77319,-3476.774601,-631.9985846
2019/9/25,91858,92929.87803,-787.0666654,-284.8113673
2019/9/26,92016,93021.22144,-87.38834968,-917.8330876
2019/9/27,105098,93195.71221,12181.60187,-279.31408
2019/9/28,101473,93383.32798,8072.522098,17.14992047
2019/9/29,86183,93558.48128,-8449.370686,1073.889405
2019/9/30,41140,93705.85277,-7387.056531,-45178.79624
2019/10/1,91053,93777.71968,-3079.850139,355.1304577
2019/10/2,93480,93835.00019,-782.5981725,427.5979792
2019/10/3,94662,93908.49399,47.90355246,705.6024612
2019/10/4,102996,93956.41698,10699.05227,-1659.469246
2019/10/5,114824,93955.79346,9375.457869,11492.74867
2019/10/6,83017,93927.31342,-9355.656075,-1554.657344
2019/10/7,88141,93896.0587,-7024.05666,1268.997956
2019/10/8,92182,93804.61095,-3014.32373,1391.712779
2019/10/9,99064,93289.78736,-1006.541919,6780.754563
2019/10/10,93061,92662.76573,-42.55306078,440.7873357
2019/10/11,95796,92154.07623,10400.21171,-6758.287935
2019/10/12,91757,91675.41404,11400.16731,-11318.58135
2019/10/13,74739,91105.25466,-10405.07353,-5961.18113
2019/10/14,82052,90468.9658,-6884.202178,-1532.763624
2019/10/15,86087,89993.58819,-3296.59278,-609.9954064
2019/10/16,88758,89898.12016,-1239.196389,99.07623007
2019/10/17,89590,90366.37373,139.2465248,-915.6202548
2019/10/18,101335,90920.33139,10688.84501,-274.1763999
2019/10/19,103184,91383.88802,12070.88541,-270.7734211
2019/10/20,81754,91813.6503,-11496.30756,1436.657268
2019/10/21,86166,92245.22571,-7741.694555,1662.468842
2019/10/22,88465,92664.92446,-4238.866716,38.94225241
2019/10/23,90530,93028.43414,-1812.258236,-686.1759061
2019/10/24,92396,93308.97269,134.7199259,-1047.692617
2019/10/25,105100,93531.90746,10567.44129,1000.65125
2019/10/26,112822,93771.43323,18920.04672,130.5200548
2019/10/27,80587,94067.512,-13553.90618,73.39417689
2019/10/28,84841,94402.35139,-8800.127955,-761.2234355
2019/10/29,89482,94730.79527,-5343.186932,94.39166163
2019/10/30,92799,95050.92955,-1782.324305,-469.6052486
2019/10/31,97123,95383.65847,597.3563921,1141.985137
2019/11/1,105729,95755.50603,10478.95772,-505.463758
2019/11/2,103186,96150.59228,21270.62983,-14235.22211
2019/11/3,79828,96544.21133,-16450.02931,-266.1820215
2019/11/4,87411,96927.18469,-9599.403422,83.21872659
2019/11/5,91030,97335.56022,-6141.425856,-164.1343639
2019/11/6,95948,97017.3431,-2036.893704,967.5506075
2019/11/7,130491,97186.15813,941.9972727,32362.8446
2019/11/8,149996,102225.9177,9416.543109,38353.53917
2019/11/9,149089,105582.3359,24273.69364,19232.9705
2019/11/10,116222,107285.2329,-16149.83317,25086.60025
2019/11/11,125932,108702.629,-8928.576699,26157.94768
2019/11/12,114305,112898.1639,-6846.925744,8253.761872
2019/11/13,121210,114058.081,-2909.443541,10061.36251
2019/11/14,117451,116990.3614,530.4052146,-69.76659509
2019/11/15,137885,113889.2424,8753.319409,15242.43821
2019/11/16,137635,110855.7645,26710.40299,68.83250051
2019/11/17,112380,108136.9988,-16222.50757,20465.50881
2019/11/18,125603,105703.0733,-8510.299677,28410.22636
2019/11/19,94525,103569.3344,-6552.850816,-2491.483629
2019/11/20,95973,101521.2925,-2908.398524,-2639.893931
2019/11/21,94603,99627.44206,959.0559717,-5983.498034
2019/11/22,105683,98046.43714,8047.712362,-411.1494988
2019/11/23,100828,97069.44662,22436.92774,-18678.37436
2019/11/24,79976,96341.25743,-16084.7797,-280.4777253
2019/11/25,87810,95652.00189,-7344.896819,-497.1050696
2019/11/26,89441,95029.44752,-5952.90795,364.460434
2019/11/27,91633,94500.78984,-3332.580461,464.790618
2019/11/28,94255,94111.94565,1100.262253,-957.2079052
2019/11/29,104241,93853.48259,10819.05101,-431.5335982
2019/11/30,103224,93711.10503,17955.76945,-8442.87448
2019/12/1,79702,93677.31766,-12375.2264,-1600.09126
2019/12/2,84769,93746.60238,-7975.324552,-1002.277825
2019/12/3,88650,93947.09068,-5450.122767,153.0320899
